label,Sent
neu,ย่อยข่าวเศรษฐกิจปตทจ้างเอกชนเพิ่มปั๊มเอ็นจีวี
pos,pttepตัดใจทิ้งการลงทุน2หลุมอนนต์ลั่นไม่คุ้มค่าสั่งเดิน
pos,ปตทน้ำตาตกในขึ้นค่าท่อส่อสะดุดอ้างกระทบค่าft
pos,ข่าวห้องค้าปตทสผหยุดลงทุนอินโดฯ
pos,ปตทเพิ่มสถานีก๊าซ400ปั๊มเพิ่มรถขนก๊าซเป็น1250คันสิ้น
pos,ปตทคืนทรัพย์สินให้กระทรวงการคลัง
pos,รอบรู้หุ้นการเงินpttepเลิกลงทุนอินโดฯ
pos,photonewscolumnbusinessscenepttpresident
pos,กองทุนน้ำมันควักจ่ายค่าก๊าซปตทเฮได้ชดเชยส่วนต่างราคา
pos,columninbriefpttepscalesback
pos,ปตทตรวจให้
pos,ปตทเดินหน้าปิโตรฯเฟส3ขีดเส้นเฉพาะที่ผ่านอีไอเอ
pos,ย่อยข่าวเศรษฐกิจปตทเล็งกู้65หมื่นล้าน
pos,ปตทลุยระดม5ปี65หมื่นลคุมมาบตาพุดไม่สะเทือนลงทุน
pos,ศกทรุดกระทบแผนรายได้ปตทวูบ
pos,ปตทยันเดินหน้าลงทุนมาบตาพุด
pos,โฆษณาแฝงหน้าต่างโลกพลังงานปตทแนะวิธีทำความสะอาดเตา
pos,กบขทิ้งหุ้นปตทเคมิคอลไทยออยล์
pos,pttinsistsplantisontrack
pos,ปตทบอร์ดสั่งลุยลงทุนมาบตาพุดโรงแยกก๊าซฯ6เสร็จตามกำหนด
pos,บินไทยปตทฉุดคลังอ่วมพอร์ตหุ้นดิ่ง5025แสนล
pos,แฟ้มหุ้นpttepยุติการร่วมลงทุน
pos,pttenterscoalmining
pos,ปตททุ่มทุนกว่าหมื่นล้านแตกไลน์ธุรกิจถ่านหิน
pos,ปตททุ่มหมื่นลรุกธุรกิจถ่านหิน
pos,pttarกำไรสต็อก28พันล้าน
pos,pttepทุ่มงบเพิ่ม70000ล้าน
pos,ปตทฮุบธุรกิจนอกหมื่นล
pos,ปตททุ่มเฉียด12หมื่นล้านฮุบเหมืองถ่านหินอินโดฯ
pos,pttdiversifieswithstakeincoalfirm
pos,columnbriefspttin11thannualgreenglove
pos,photonewscolumnbusinessscenepttgroup
pos,ปตททุ่มหมื่นล้านฮุบเหมืองถ่านหิน
pos,รอบโลกขายให้ปตท
pos,บุคคลแนวหน้าปตทสนับสนุน
neu,pttarออกหุ้นกู้7พันลขายปลายเดือนเมยใช้หนี้เงิน
neu,pttarจ่อขายหุ้นกู้7พันล
neu,columnbriefspttarbondarrangers
neu,ปตทอัดงบต่อยอดธุรกิจน้ำมันควัก3พันล้านปรับปรุงสร้างปั๊ม
neu,ชีพจรโลกธุรกิจpttarเตรียมออกหุ้นกู้ลอตใหม่
neu,อนาคตของปั๊มปตทสร้างมูลค่าเพิ่มกับเครือข่ายptt
neu,โฆษณาแฝงปตทกับนโยบายพลังงานทดแทน
neg,ปตทฟันค่าท่อ2หมื่นลกกพอนุมัติขึ้นอีก2บาทเริ่มบังคับ
neg,pttfinallywins10increaseingaspipelinefees
neg,pttส้มหล่นกกพขึ้นค่าส่งก๊าซหนุนกำไรขยับอีก12พันล้าน
neg,columninbriefb7bnpttarissue
neg,กกพอนุมัติปตทขึ้นค่าผ่านท่อก๊าซ2บาท
neg,กรองข่าวปตทขึ้นน้ำมัน80สต
neg,pttepintalksforlngdeal
neg,ให้ขึ้นค่าผ่านท่อก๊าซปตทรับทรัพย์เพิ่ม18พันล้านเอฟที
neg,เกาะติดสถานการณ์ค้านขึ้นค่าผ่านท่อปตท2บาท
neg,ไฟแนนเชียลไดเจสต์pttepรักษาเครดิตaaa
neg,ย่อยโลกเศรษฐกิจแบล็คแคนยอนรุกปั๊มปตท
neg,siamenergyปตทบินสูงสู่แบรนด์ระดับโลกชั่วโมงนี้
neg,รัฐดึงงบปตท14แสนล้านโปะแพ็คเกจกระตุ้นศกรอบ2
neg,เลขที่๑ซอยปลื้มมณีปตทลงนาม
neg,ปตทเฮได้คืนหนี้lpgงวดแรกเมย
neg,กอร์ปศักดิ์ขอดูแผนลงทุนปตทวางตามแนวทางกระตุ้นศกรอบ2
neg,โฆษณาแฝงหน้าต่างโลกพลังงานปตทร่วมลงนามข้อตกลงiesg
neg,ปตทเร่งหารือกบงรื้อสูตรราคาlpgใหม่
neg,ยอดนำเข้าแอลพีจีพุ่งหวั่นหนี้ปตทเพิ่มตาม
neg,columninbriefpttepratedaaa
neg,พลังงานพลังไทยศาลสั่งยกคำร้องไต่สวนทรัพย์สินปตท
neg,pttเสริมจุดแข็งสยายปีกทำธุรกิจเหมืองถ่านหิน
neg,ปตทเฮเรกูเลเตร์อนุมัติขึ้นค่าผ่านท่อก๊าซเพิ่มอีก202บ
neg,บ้านปูสะดุ้งปตทรุกธุรกิจถ่านหินเร่งแก้เกี้ยวไม่ใช่คู่แข่ง
